pair_ID	relatedness_score	entailment_judgment
1749	3.51356	NEUTRAL
1750	2.65912	NEUTRAL
1752	3.64045	NEUTRAL
1758	3.64001	CONTRADICTION
1760	2.40057	NEUTRAL
1761	3.9429	ENTAILMENT
1762	2.71123	NEUTRAL
1763	3.67879	NEUTRAL
1764	4.16817	ENTAILMENT
1767	4.72478	ENTAILMENT
1768	3.77894	NEUTRAL
1769	4.32233	ENTAILMENT
1770	3.4786	NEUTRAL
1774	4.37597	ENTAILMENT
1775	3.5789	NEUTRAL
1778	4.41394	ENTAILMENT
1779	3.67928	NEUTRAL
1785	3.46592	NEUTRAL
1786	3.53241	NEUTRAL
1788	3.5527	NEUTRAL
1790	3.83087	CONTRADICTION
1793	3.42641	CONTRADICTION
1794	3.94924	CONTRADICTION
1795	3.07007	NEUTRAL
1796	2.05106	NEUTRAL
1797	3.80397	CONTRADICTION
1799	3.53186	CONTRADICTION
1800	3.19021	NEUTRAL
1801	3.22647	NEUTRAL
1802	4.44554	ENTAILMENT
1803	4.46104	CONTRADICTION
1804	4.4303	ENTAILMENT
1805	3.91146	CONTRADICTION
1806	3.77564	CONTRADICTION
1810	3.38289	NEUTRAL
1813	4.76429	ENTAILMENT
1816	4.52973	ENTAILMENT
1817	3.8642	CONTRADICTION
1819	2.53328	NEUTRAL
1821	2.69658	NEUTRAL
1824	3.22694	NEUTRAL
1826	4.49297	ENTAILMENT
1827	3.48362	NEUTRAL
1828	3.52674	NEUTRAL
1831	4.55959	ENTAILMENT
1833	1.87197	NEUTRAL
1834	2.03427	NEUTRAL
1835	2.07821	NEUTRAL
1836	2.09239	NEUTRAL
1837	2.33834	NEUTRAL
1838	2.06313	NEUTRAL
1843	3.63095	CONTRADICTION
1845	1.90349	NEUTRAL
1848	2.28893	NEUTRAL
1850	4.59756	ENTAILMENT
1855	3.55777	NEUTRAL
1856	3.81602	NEUTRAL
1857	3.08998	NEUTRAL
1858	3.68442	NEUTRAL
1859	4.39038	ENTAILMENT
1860	3.58297	NEUTRAL
1862	4.7035	ENTAILMENT
1863	3.38215	CONTRADICTION
1864	2.73936	NEUTRAL
1865	3.51526	NEUTRAL
1867	2.67576	NEUTRAL
1868	3.21205	NEUTRAL
1870	2.80594	NEUTRAL
1871	3.04905	NEUTRAL
1872	4.16783	ENTAILMENT
1875	5.0	ENTAILMENT
1880	3.95361	ENTAILMENT
1883	4.18735	ENTAILMENT
1885	4.6036	ENTAILMENT
1889	3.51589	NEUTRAL
1890	2.20645	NEUTRAL
1891	3.68817	NEUTRAL
1893	2.42965	NEUTRAL
1895	2.52399	NEUTRAL
1896	2.39974	NEUTRAL
1899	3.62777	NEUTRAL
1901	3.36572	NEUTRAL
1902	3.37399	NEUTRAL
1903	2.86326	NEUTRAL
1905	1.81107	NEUTRAL
1906	2.87187	NEUTRAL
1911	3.08207	NEUTRAL
1913	4.47562	ENTAILMENT
1914	3.18141	NEUTRAL
1915	2.79353	NEUTRAL
1916	2.90579	NEUTRAL
1917	3.22623	NEUTRAL
1920	2.23213	NEUTRAL
1922	3.67987	NEUTRAL
1923	3.59871	NEUTRAL
1924	3.87685	NEUTRAL
1925	5.0	ENTAILMENT
1926	4.03213	CONTRADICTION
1928	1.84838	NEUTRAL
1929	2.51115	NEUTRAL
1930	2.47171	NEUTRAL
1931	2.37851	NEUTRAL
1932	1.99069	NEUTRAL
1933	2.43387	NEUTRAL
1937	4.65075	ENTAILMENT
1938	3.28085	NEUTRAL
1941	3.11831	NEUTRAL
1945	3.8542	CONTRADICTION
1947	3.7769	NEUTRAL
1950	3.63305	NEUTRAL
1951	3.62704	NEUTRAL
1953	3.32824	NEUTRAL
1956	3.88196	NEUTRAL
1957	3.43773	NEUTRAL
1958	1.52622	NEUTRAL
1959	1.44542	NEUTRAL
1960	1.5274	NEUTRAL
1962	1.30395	NEUTRAL
1965	3.55193	NEUTRAL
1966	2.56686	NEUTRAL
1968	4.75031	ENTAILMENT
1971	3.30548	NEUTRAL
1973	4.52512	ENTAILMENT
1976	4.57027	ENTAILMENT
1977	4.66524	ENTAILMENT
1979	3.19236	NEUTRAL
1980	4.3911	ENTAILMENT
1982	1.97752	NEUTRAL
1983	2.22861	NEUTRAL
1985	1.93905	NEUTRAL
1986	1.92295	NEUTRAL
1990	3.65914	NEUTRAL
1995	4.29808	ENTAILMENT
1997	3.57785	NEUTRAL
1998	3.16813	NEUTRAL
2002	4.31984	ENTAILMENT
2003	3.19843	NEUTRAL
2010	4.184	ENTAILMENT
2013	3.15918	NEUTRAL
2017	4.76377	ENTAILMENT
2021	1.78115	NEUTRAL
2022	1.50739	NEUTRAL
2026	1.94821	NEUTRAL
2028	4.55673	ENTAILMENT
2031	4.05103	CONTRADICTION
2032	3.60553	NEUTRAL
2033	2.33368	NEUTRAL
2034	3.12414	NEUTRAL
2036	2.31904	NEUTRAL
2039	2.32533	NEUTRAL
2042	3.61761	NEUTRAL
2043	4.97426	ENTAILMENT
2044	3.67973	CONTRADICTION
2046	2.6897	NEUTRAL
2048	2.63136	NEUTRAL
2050	1.97794	NEUTRAL
2053	4.7133	ENTAILMENT
2054	3.62432	NEUTRAL
2057	3.39638	CONTRADICTION
2060	4.24363	ENTAILMENT
2062	2.90677	NEUTRAL
2063	3.58037	NEUTRAL
2065	4.43321	ENTAILMENT
2069	2.88124	NEUTRAL
2071	4.07915	ENTAILMENT
2074	3.19529	NEUTRAL
2077	3.7856	NEUTRAL
2083	3.13475	NEUTRAL
2085	3.36416	NEUTRAL
2093	4.39454	ENTAILMENT
2095	2.66198	NEUTRAL
2099	2.72641	NEUTRAL
2101	4.46115	ENTAILMENT
2106	3.83486	NEUTRAL
2108	2.67479	NEUTRAL
2110	2.56255	NEUTRAL
2111	2.25947	NEUTRAL
2114	4.33079	ENTAILMENT
2116	3.4886	NEUTRAL
2120	3.44666	NEUTRAL
2126	3.59908	NEUTRAL
2127	4.47687	ENTAILMENT
2128	3.56819	CONTRADICTION
2129	4.63391	ENTAILMENT
2131	3.11034	NEUTRAL
2133	4.26222	ENTAILMENT
2134	2.79528	NEUTRAL
2135	4.36739	ENTAILMENT
2137	3.76272	CONTRADICTION
2138	3.45086	NEUTRAL
2140	3.78353	CONTRADICTION
2142	1.54321	NEUTRAL
2143	1.62701	NEUTRAL
2147	2.04208	NEUTRAL
2149	4.48786	ENTAILMENT
2151	4.71162	ENTAILMENT
2152	4.39036	ENTAILMENT
2154	3.88669	NEUTRAL
2155	3.07198	NEUTRAL
2156	1.63589	NEUTRAL
2158	3.31945	NEUTRAL
2159	3.28351	NEUTRAL
2160	3.04558	NEUTRAL
2161	3.38103	NEUTRAL
2168	3.87306	NEUTRAL
2169	3.52969	NEUTRAL
2173	3.89677	NEUTRAL
2174	4.391	ENTAILMENT
2177	3.66539	NEUTRAL
2178	4.68025	ENTAILMENT
2182	4.48496	ENTAILMENT
2185	3.73419	CONTRADICTION
2186	3.97883	ENTAILMENT
2187	3.23183	NEUTRAL
2189	2.65662	NEUTRAL
2190	3.7964	NEUTRAL
2191	4.58333	ENTAILMENT
2193	4.29373	NEUTRAL
2194	3.72926	NEUTRAL
2197	2.79248	NEUTRAL
2200	3.48239	NEUTRAL
2201	3.4276	NEUTRAL
2204	3.51555	NEUTRAL
2206	4.08143	NEUTRAL
2209	3.92256	NEUTRAL
2211	4.0484	NEUTRAL
2214	4.18754	NEUTRAL
2216	4.31817	ENTAILMENT
2219	3.5606	CONTRADICTION
2220	3.4635	NEUTRAL
2223	2.74015	NEUTRAL
2224	2.62363	NEUTRAL
2225	3.19438	NEUTRAL
2227	3.65981	CONTRADICTION
2230	4.4829	ENTAILMENT
2237	4.99307	ENTAILMENT
2241	2.19397	NEUTRAL
2244	2.33775	NEUTRAL
2245	2.82291	NEUTRAL
2246	4.63994	ENTAILMENT
2248	4.93807	ENTAILMENT
2249	3.29012	CONTRADICTION
2254	4.23054	ENTAILMENT
2255	3.39329	NEUTRAL
2256	3.778	NEUTRAL
2257	3.57918	NEUTRAL
2258	3.53453	CONTRADICTION
2262	2.70348	NEUTRAL
2265	4.02119	CONTRADICTION
2267	3.65812	CONTRADICTION
2268	3.50387	NEUTRAL
2269	3.52826	NEUTRAL
2270	3.56408	NEUTRAL
2271	3.81717	CONTRADICTION
2273	4.6402	ENTAILMENT
2276	3.69673	NEUTRAL
2278	3.24895	NEUTRAL
2279	3.03364	NEUTRAL
2280	2.95521	NEUTRAL
2283	3.66164	CONTRADICTION
2285	4.61253	ENTAILMENT
2290	4.82812	ENTAILMENT
2292	3.76032	CONTRADICTION
2293	3.49241	NEUTRAL
2294	3.16388	NEUTRAL
2295	3.49708	NEUTRAL
2296	2.09032	NEUTRAL
2298	3.52226	CONTRADICTION
2300	4.6328	ENTAILMENT
2301	3.18145	NEUTRAL
2306	3.13892	NEUTRAL
2312	4.70395	ENTAILMENT
2313	3.54298	CONTRADICTION
2320	2.98875	NEUTRAL
2321	2.81685	NEUTRAL
2323	3.55035	NEUTRAL
2324	3.32617	NEUTRAL
2325	4.59837	ENTAILMENT
2326	3.53486	CONTRADICTION
2328	4.76513	ENTAILMENT
2331	4.68938	ENTAILMENT
2335	4.95423	ENTAILMENT
2336	3.52613	CONTRADICTION
2337	4.82445	ENTAILMENT
2342	3.23003	NEUTRAL
2343	2.90722	NEUTRAL
2345	2.86374	NEUTRAL
2346	4.60259	ENTAILMENT
2347	3.75636	NEUTRAL
2349	4.37325	ENTAILMENT
2353	2.82515	NEUTRAL
2354	2.75324	NEUTRAL
2355	2.64455	NEUTRAL
2356	2.77398	NEUTRAL
2357	4.63989	ENTAILMENT
2361	3.70001	CONTRADICTION
2367	2.93937	NEUTRAL
2370	4.66636	ENTAILMENT
2371	3.92492	CONTRADICTION
2372	4.29087	ENTAILMENT
2373	4.58224	ENTAILMENT
2376	4.47988	ENTAILMENT
2378	4.62007	ENTAILMENT
2379	4.89026	ENTAILMENT
2380	3.85311	CONTRADICTION
2382	3.35752	NEUTRAL
2384	3.08144	NEUTRAL
2387	3.69702	NEUTRAL
2389	4.3252	ENTAILMENT
2390	3.8671	CONTRADICTION
2393	3.71896	NEUTRAL
2394	3.47023	NEUTRAL
2395	4.60332	ENTAILMENT
2396	4.61677	ENTAILMENT
2398	3.55657	CONTRADICTION
2399	3.84931	NEUTRAL
2403	3.63868	NEUTRAL
2406	4.55779	ENTAILMENT
2408	4.97462	ENTAILMENT
2411	1.59661	NEUTRAL
2412	1.57195	NEUTRAL
2416	2.94147	NEUTRAL
2417	3.8341	NEUTRAL
2418	4.55596	ENTAILMENT
2419	3.79045	CONTRADICTION
2420	3.07852	NEUTRAL
2421	2.57195	NEUTRAL
2424	3.74801	NEUTRAL
2425	3.19748	NEUTRAL
2427	2.94353	NEUTRAL
2428	4.81332	ENTAILMENT
2432	2.34757	NEUTRAL
2433	2.5482	NEUTRAL
2434	4.36513	ENTAILMENT
2435	4.94015	ENTAILMENT
2437	4.35702	ENTAILMENT
2439	3.59667	CONTRADICTION
2442	4.51144	ENTAILMENT
2443	1.31681	NEUTRAL
2444	3.76454	NEUTRAL
2446	4.4019	ENTAILMENT
2448	4.72663	ENTAILMENT
2449	4.92948	ENTAILMENT
2451	3.9135	NEUTRAL
2452	3.1634	NEUTRAL
2453	2.96228	NEUTRAL
2454	3.12294	NEUTRAL
2460	3.02164	NEUTRAL
2461	3.76847	NEUTRAL
2462	3.67544	CONTRADICTION
2463	3.88181	NEUTRAL
2464	3.57228	CONTRADICTION
2468	3.36261	NEUTRAL
2469	3.50706	NEUTRAL
2470	4.77476	ENTAILMENT
2471	3.64012	NEUTRAL
2473	2.67576	NEUTRAL
2475	2.65051	NEUTRAL
2477	4.62244	ENTAILMENT
2478	3.27831	NEUTRAL
2479	4.9688	ENTAILMENT
2480	3.67227	CONTRADICTION
2481	3.11216	NEUTRAL
2482	2.90611	NEUTRAL
2483	3.27878	NEUTRAL
2484	2.31508	NEUTRAL
2487	3.15378	NEUTRAL
2489	3.34521	NEUTRAL
2490	3.07569	NEUTRAL
2492	3.00805	NEUTRAL
2493	3.30622	NEUTRAL
2498	4.44185	ENTAILMENT
2501	1.88761	NEUTRAL
2502	3.29285	NEUTRAL
2503	2.19993	NEUTRAL
2504	2.26787	NEUTRAL
2507	3.49955	CONTRADICTION
2511	2.83169	NEUTRAL
2512	3.04856	NEUTRAL
2513	4.20581	ENTAILMENT
2516	4.17787	ENTAILMENT
2517	4.70852	ENTAILMENT
2519	4.41181	ENTAILMENT
2520	3.64437	CONTRADICTION
2522	3.23117	NEUTRAL
2523	3.74838	CONTRADICTION
2524	3.54186	NEUTRAL
2526	2.93364	NEUTRAL
2528	4.42079	ENTAILMENT
2531	3.89498	NEUTRAL
2532	4.34194	ENTAILMENT
2533	3.25226	NEUTRAL
2534	3.63332	NEUTRAL
2536	4.41595	ENTAILMENT
2537	4.78272	ENTAILMENT
2541	3.40388	NEUTRAL
2542	3.65371	NEUTRAL
2546	4.66256	ENTAILMENT
2547	3.90894	CONTRADICTION
2548	4.82144	ENTAILMENT
2550	4.53062	ENTAILMENT
2552	4.90311	ENTAILMENT
2556	3.30029	NEUTRAL
2558	3.54369	NEUTRAL
2559	1.08554	NEUTRAL
2560	1.12783	NEUTRAL
2562	1.57031	NEUTRAL
2563	2.91026	NEUTRAL
2564	4.70476	ENTAILMENT
2565	3.62177	CONTRADICTION
2567	3.44498	NEUTRAL
2568	2.46087	NEUTRAL
2570	3.27453	NEUTRAL
2571	2.73651	NEUTRAL
2573	4.46976	ENTAILMENT
2575	4.76718	ENTAILMENT
2576	4.26691	CONTRADICTION
2580	3.49952	CONTRADICTION
2581	4.41423	ENTAILMENT
2584	4.74292	ENTAILMENT
2585	3.49537	CONTRADICTION
2586	3.32718	NEUTRAL
2587	3.24661	CONTRADICTION
2595	4.26805	ENTAILMENT
2598	4.4536	ENTAILMENT
2600	4.43636	ENTAILMENT
2603	3.45369	CONTRADICTION
2605	3.62924	CONTRADICTION
2607	3.65838	NEUTRAL
2609	3.32028	NEUTRAL
2610	4.69088	ENTAILMENT
2611	3.53719	CONTRADICTION
2612	4.47516	ENTAILMENT
2613	4.2939	ENTAILMENT
2614	3.67682	CONTRADICTION
2616	4.65609	ENTAILMENT
2617	3.20035	NEUTRAL
2618	3.26637	NEUTRAL
2620	2.84017	NEUTRAL
2621	3.41772	NEUTRAL
2624	3.81622	NEUTRAL
2629	3.88422	NEUTRAL
2631	3.51646	NEUTRAL
2633	4.46966	ENTAILMENT
2635	4.41796	ENTAILMENT
2639	2.89121	NEUTRAL
2641	3.6592	NEUTRAL
2642	3.0368	NEUTRAL
2644	3.65101	NEUTRAL
2645	3.4943	CONTRADICTION
2646	4.6057	ENTAILMENT
2647	3.86622	CONTRADICTION
2648	2.85835	NEUTRAL
2649	2.96094	NEUTRAL
2652	3.27811	NEUTRAL
2653	4.51787	ENTAILMENT
2658	3.14128	NEUTRAL
2659	2.91105	NEUTRAL
2661	2.90352	NEUTRAL
2663	3.23283	NEUTRAL
2665	4.41809	ENTAILMENT
2667	3.90877	NEUTRAL
2669	4.26705	ENTAILMENT
2671	3.46912	NEUTRAL
2674	4.44061	ENTAILMENT
2676	4.0669	ENTAILMENT
2677	3.57091	NEUTRAL
2681	4.21689	ENTAILMENT
2683	4.62981	ENTAILMENT
2685	4.41961	ENTAILMENT
2686	4.60375	ENTAILMENT
2690	3.47263	NEUTRAL
2693	2.86657	NEUTRAL
2694	3.10346	NEUTRAL
2695	4.608	ENTAILMENT
2697	3.03735	NEUTRAL
2698	2.7002	NEUTRAL
2699	2.7865	NEUTRAL
2700	2.76892	NEUTRAL
2706	4.21103	ENTAILMENT
2717	3.22475	NEUTRAL
2719	2.74676	NEUTRAL
2723	3.605	CONTRADICTION
2725	3.56258	NEUTRAL
2727	2.97976	NEUTRAL
2729	2.98051	NEUTRAL
2732	2.88037	NEUTRAL
2733	4.61648	ENTAILMENT
2736	3.54306	CONTRADICTION
2737	3.1637	NEUTRAL
2740	2.80607	NEUTRAL
2742	4.38514	ENTAILMENT
2743	4.6623	ENTAILMENT
2745	3.61013	NEUTRAL
2746	3.35362	NEUTRAL
2747	2.98535	NEUTRAL
2749	3.50407	NEUTRAL
2750	3.85376	NEUTRAL
2753	4.37936	ENTAILMENT
2759	3.22736	NEUTRAL
2760	4.41794	ENTAILMENT
2762	3.43647	NEUTRAL
2767	3.78258	CONTRADICTION
2769	4.39298	ENTAILMENT
2771	4.59022	ENTAILMENT
2773	3.91472	NEUTRAL
2780	4.75667	ENTAILMENT
2781	3.715	NEUTRAL
2782	4.89199	ENTAILMENT
2785	3.33234	NEUTRAL
2786	4.41797	ENTAILMENT
2790	3.74857	CONTRADICTION
2793	4.26946	ENTAILMENT
2794	3.77518	NEUTRAL
2796	3.86745	CONTRADICTION
2798	4.55193	ENTAILMENT
2801	3.8526	CONTRADICTION
2804	2.80244	NEUTRAL
2805	1.88293	NEUTRAL
2806	2.4415	NEUTRAL
2808	3.15852	NEUTRAL
2810	3.25073	NEUTRAL
2814	2.8883	NEUTRAL
2816	3.6886	NEUTRAL
2819	4.45149	ENTAILMENT
2820	3.789	NEUTRAL
2823	2.74236	NEUTRAL
2824	2.5248	NEUTRAL
2825	2.71348	NEUTRAL
2826	2.6132	NEUTRAL
2830	3.74147	CONTRADICTION
2831	2.97661	NEUTRAL
2832	2.92855	NEUTRAL
2833	2.92794	NEUTRAL
2834	3.04064	NEUTRAL
2835	3.21835	NEUTRAL
2836	3.92495	NEUTRAL
2840	4.4936	ENTAILMENT
2841	2.87678	NEUTRAL
2843	2.78489	NEUTRAL
2846	3.32363	CONTRADICTION
2847	4.4408	ENTAILMENT
2848	3.66839	CONTRADICTION
2849	3.18898	NEUTRAL
2852	3.46273	CONTRADICTION
2855	3.67717	CONTRADICTION
2858	3.40312	NEUTRAL
2859	2.04959	NEUTRAL
2866	3.52057	NEUTRAL
2869	4.71325	ENTAILMENT
2871	4.55512	ENTAILMENT
2872	3.59398	NEUTRAL
2873	3.69692	CONTRADICTION
2876	4.42019	ENTAILMENT
2877	3.60011	CONTRADICTION
2878	4.00683	ENTAILMENT
2880	4.93783	ENTAILMENT
2882	3.42467	NEUTRAL
2884	4.40923	CONTRADICTION
2885	4.41554	ENTAILMENT
2887	4.07784	ENTAILMENT
2888	2.66477	NEUTRAL
2889	4.47968	ENTAILMENT
2892	4.96505	ENTAILMENT
2893	4.34275	ENTAILMENT
2895	4.04334	CONTRADICTION
2897	3.37329	NEUTRAL
2901	4.74485	ENTAILMENT
2902	3.54506	NEUTRAL
2904	3.09426	NEUTRAL
2906	2.44164	NEUTRAL
2912	2.96426	NEUTRAL
2914	2.52739	NEUTRAL
2921	3.70943	NEUTRAL
2922	3.60251	NEUTRAL
2923	3.47266	NEUTRAL
2925	4.22196	ENTAILMENT
2928	4.68551	ENTAILMENT
2929	3.55258	CONTRADICTION
2931	2.59153	NEUTRAL
2934	2.61306	NEUTRAL
2940	4.32968	ENTAILMENT
2942	4.02603	ENTAILMENT
2944	3.37587	NEUTRAL
2946	3.70148	NEUTRAL
2947	3.80642	NEUTRAL
2948	4.78877	ENTAILMENT
2949	3.92211	CONTRADICTION
2950	3.41297	NEUTRAL
2953	2.79363	NEUTRAL
2954	3.18835	NEUTRAL
2962	3.33357	NEUTRAL
2963	4.24571	ENTAILMENT
2973	3.86563	NEUTRAL
2975	4.01594	NEUTRAL
2978	4.34635	ENTAILMENT
2979	3.78128	CONTRADICTION
2982	3.65963	NEUTRAL
2985	3.58271	NEUTRAL
2986	3.26995	NEUTRAL
2987	3.49128	CONTRADICTION
2990	3.28289	NEUTRAL
2991	2.422	NEUTRAL
2993	2.59248	NEUTRAL
2999	3.38699	NEUTRAL
3000	2.66631	NEUTRAL
3001	3.69113	NEUTRAL
3003	4.41256	ENTAILMENT
3004	4.84845	ENTAILMENT
3006	4.2798	ENTAILMENT
3008	3.57218	NEUTRAL
3009	2.85566	NEUTRAL
3011	3.78874	NEUTRAL
3012	3.00085	NEUTRAL
3013	2.5803	NEUTRAL
3017	4.55728	ENTAILMENT
3020	3.61561	NEUTRAL
3021	3.80281	NEUTRAL
3023	4.05052	ENTAILMENT
3025	4.61483	ENTAILMENT
3026	4.45952	ENTAILMENT
3028	3.50673	NEUTRAL
3029	2.88131	NEUTRAL
3030	3.37169	NEUTRAL
3032	3.58149	NEUTRAL
3034	3.4825	CONTRADICTION
3035	4.64065	ENTAILMENT
3037	4.3366	ENTAILMENT
3040	3.68262	CONTRADICTION
3044	4.53108	ENTAILMENT
3045	4.42986	ENTAILMENT
3048	4.2918	ENTAILMENT
3051	4.9738	ENTAILMENT
3052	3.78884	CONTRADICTION
3053	4.9214	ENTAILMENT
3055	4.54889	ENTAILMENT
3056	2.93392	NEUTRAL
3057	4.49957	ENTAILMENT
3058	3.63517	CONTRADICTION
3060	4.49872	ENTAILMENT
3063	4.61854	ENTAILMENT
3064	3.5735	CONTRADICTION
3066	3.24297	NEUTRAL
3067	3.56043	NEUTRAL
3070	3.43819	NEUTRAL
3074	4.48364	ENTAILMENT
3075	3.43138	NEUTRAL
3076	3.61026	NEUTRAL
3077	3.56738	NEUTRAL
3078	3.10659	NEUTRAL
3080	4.89954	ENTAILMENT
3082	4.54228	ENTAILMENT
3083	3.54012	CONTRADICTION
3084	2.90799	NEUTRAL
3086	3.53318	NEUTRAL
3087	3.21355	NEUTRAL
3088	4.3741	ENTAILMENT
3089	4.51268	ENTAILMENT
3090	2.24382	NEUTRAL
3093	3.24263	NEUTRAL
3095	3.62976	NEUTRAL
3096	2.35265	NEUTRAL
3099	3.70611	CONTRADICTION
3101	4.79571	ENTAILMENT
3103	4.30758	ENTAILMENT
3104	2.22469	NEUTRAL
3106	3.56628	CONTRADICTION
3108	4.22385	ENTAILMENT
3109	4.62138	ENTAILMENT
3112	3.4931	NEUTRAL
3113	2.68106	NEUTRAL
3115	4.46449	ENTAILMENT
3116	3.23438	CONTRADICTION
3117	3.22007	NEUTRAL
3118	4.40945	ENTAILMENT
3119	3.8529	NEUTRAL
3120	3.81013	NEUTRAL
3124	4.02359	NEUTRAL
3125	4.1319	ENTAILMENT
3127	4.82417	ENTAILMENT
3128	2.94896	NEUTRAL
3131	3.00117	NEUTRAL
3133	3.07575	NEUTRAL
3135	3.04848	NEUTRAL
3136	3.86793	NEUTRAL
3137	3.6314	CONTRADICTION
3138	3.35607	NEUTRAL
3139	3.69338	NEUTRAL
3141	2.84318	NEUTRAL
3142	2.35356	NEUTRAL
3144	2.67972	NEUTRAL
3145	3.40649	NEUTRAL
3146	3.41648	NEUTRAL
3147	4.46129	ENTAILMENT
3148	3.67816	NEUTRAL
3149	3.80154	NEUTRAL
3151	3.80223	NEUTRAL
3152	3.57686	NEUTRAL
3154	3.42947	NEUTRAL
3155	3.83547	NEUTRAL
3159	3.59545	CONTRADICTION
3160	3.22868	NEUTRAL
3163	3.52012	NEUTRAL
3167	3.85657	NEUTRAL
3168	3.93215	NEUTRAL
3169	4.94959	ENTAILMENT
3171	4.18088	ENTAILMENT
3172	2.92232	NEUTRAL
3173	2.48053	NEUTRAL
3175	3.34791	NEUTRAL
3176	4.47017	ENTAILMENT
3177	3.94481	NEUTRAL
3178	4.61596	ENTAILMENT
3179	3.58798	CONTRADICTION
3180	3.75099	NEUTRAL
3183	3.44018	NEUTRAL
3184	3.71005	NEUTRAL
3185	4.97066	ENTAILMENT
3189	1.83814	NEUTRAL
3190	1.54342	NEUTRAL
3191	2.88807	NEUTRAL
3193	3.01398	NEUTRAL
3194	4.55868	ENTAILMENT
3195	3.83065	CONTRADICTION
3196	3.80334	NEUTRAL
3197	3.48506	CONTRADICTION
3198	3.81603	NEUTRAL
3199	3.39964	NEUTRAL
3204	3.68644	NEUTRAL
3205	4.66734	ENTAILMENT
3206	3.59346	CONTRADICTION
3207	4.35082	ENTAILMENT
3209	4.83807	ENTAILMENT
3210	3.38903	NEUTRAL
3211	4.38188	ENTAILMENT
3212	4.56389	ENTAILMENT
3215	3.59001	CONTRADICTION
3216	4.06844	ENTAILMENT
3219	3.02894	NEUTRAL
3220	4.54248	ENTAILMENT
3225	3.6573	NEUTRAL
3226	2.52174	NEUTRAL
3229	3.62639	NEUTRAL
3231	3.62009	CONTRADICTION
3233	4.3508	ENTAILMENT
3234	2.67582	NEUTRAL
3235	3.283	NEUTRAL
3236	3.26942	NEUTRAL
3237	2.83753	NEUTRAL
3239	4.85691	ENTAILMENT
3240	3.48202	NEUTRAL
3241	4.35858	ENTAILMENT
3244	2.17143	NEUTRAL
3245	4.51595	ENTAILMENT
3246	3.68775	NEUTRAL
3247	4.68716	ENTAILMENT
3249	3.97893	NEUTRAL
3251	3.7727	NEUTRAL
3259	4.62954	ENTAILMENT
3263	4.83189	ENTAILMENT
3266	4.12166	ENTAILMENT
3267	3.66672	CONTRADICTION
3268	4.38944	ENTAILMENT
3269	3.67654	CONTRADICTION
3270	3.63948	NEUTRAL
3276	4.00755	NEUTRAL
3279	3.72154	NEUTRAL
3282	2.96431	NEUTRAL
3284	3.48543	NEUTRAL
3289	4.57196	ENTAILMENT
3290	2.61689	NEUTRAL
3293	3.57825	CONTRADICTION
3295	4.64367	ENTAILMENT
3296	3.45047	NEUTRAL
3297	4.29367	ENTAILMENT
3300	3.01344	NEUTRAL
3301	3.4035	NEUTRAL
3302	4.42451	ENTAILMENT
3305	4.34577	ENTAILMENT
3306	4.49899	ENTAILMENT
3307	3.6087	NEUTRAL
3308	4.09866	CONTRADICTION
3309	3.30267	CONTRADICTION
3310	3.88106	ENTAILMENT
3312	3.47572	NEUTRAL
3315	4.42219	ENTAILMENT
3317	4.33707	ENTAILMENT
3318	3.56476	CONTRADICTION
3320	3.43691	NEUTRAL
3323	3.32109	NEUTRAL
3326	4.96772	ENTAILMENT
3328	4.54418	ENTAILMENT
3331	3.22071	NEUTRAL
3333	2.1051	NEUTRAL
3334	3.46773	NEUTRAL
3335	3.78611	NEUTRAL
3337	4.67264	ENTAILMENT
3341	2.74487	NEUTRAL
3343	2.62596	NEUTRAL
3348	4.50007	ENTAILMENT
3350	4.04096	ENTAILMENT
3352	3.38732	NEUTRAL
3354	4.31386	ENTAILMENT
3355	4.60526	ENTAILMENT
3360	4.25221	ENTAILMENT
3365	3.75757	CONTRADICTION
3377	3.74277	CONTRADICTION
3379	2.93888	NEUTRAL
3380	2.91968	NEUTRAL
3381	2.50737	NEUTRAL
3383	2.95988	NEUTRAL
3387	3.91731	CONTRADICTION
3388	3.6163	NEUTRAL
3390	4.33165	ENTAILMENT
3391	3.49746	CONTRADICTION
3392	4.49461	ENTAILMENT
3393	4.50798	ENTAILMENT
3394	4.58717	ENTAILMENT
3399	1.94376	NEUTRAL
3401	1.94012	NEUTRAL
3402	4.48189	ENTAILMENT
3403	4.44539	ENTAILMENT
3404	3.6826	NEUTRAL
3406	2.64957	NEUTRAL
3408	3.67257	NEUTRAL
3409	2.89225	NEUTRAL
3410	3.67961	NEUTRAL
3415	3.81231	NEUTRAL
3417	2.78809	NEUTRAL
3419	2.7227	NEUTRAL
3421	2.66755	NEUTRAL
3423	3.81205	CONTRADICTION
3430	2.80246	NEUTRAL
3431	2.55353	NEUTRAL
3434	3.88277	CONTRADICTION
3439	4.40678	ENTAILMENT
3441	3.69602	NEUTRAL
3442	4.52656	ENTAILMENT
3445	4.51031	ENTAILMENT
3446	3.3185	NEUTRAL
3447	2.86332	NEUTRAL
3449	3.47443	NEUTRAL
3450	3.4409	NEUTRAL
3455	3.54139	NEUTRAL
3456	3.5559	NEUTRAL
3457	4.1188	ENTAILMENT
3458	3.84296	CONTRADICTION
3463	3.57539	NEUTRAL
3464	3.2917	NEUTRAL
3466	5.0	ENTAILMENT
3469	4.27379	ENTAILMENT
3470	1.82883	NEUTRAL
