pair_ID	relatedness_score	entailment_judgment
1971	NA	NEUTRAL
1973	NA	NEUTRAL
1976	NA	NEUTRAL
1977	NA	ENTAILMENT
1979	NA	NEUTRAL
1980	NA	NEUTRAL
1982	NA	NEUTRAL
1983	NA	NEUTRAL
1985	NA	NEUTRAL
1986	NA	NEUTRAL
1990	NA	NEUTRAL
1995	NA	NEUTRAL
1997	NA	NEUTRAL
1998	NA	NEUTRAL
2002	NA	ENTAILMENT
2003	NA	NEUTRAL
2010	NA	ENTAILMENT
2013	NA	NEUTRAL
2017	NA	ENTAILMENT
2021	NA	NEUTRAL
2022	NA	NEUTRAL
2026	NA	NEUTRAL
2028	NA	NEUTRAL
2031	NA	CONTRADICTION
2032	NA	CONTRADICTION
2033	NA	NEUTRAL
2034	NA	NEUTRAL
2036	NA	NEUTRAL
2039	NA	NEUTRAL
2042	NA	NEUTRAL
2043	NA	ENTAILMENT
2044	NA	CONTRADICTION
2046	NA	NEUTRAL
2048	NA	NEUTRAL
2050	NA	NEUTRAL
2053	NA	ENTAILMENT
2054	NA	NEUTRAL
2057	NA	CONTRADICTION
2060	NA	ENTAILMENT
2062	NA	NEUTRAL
2063	NA	NEUTRAL
2065	NA	CONTRADICTION
2069	NA	NEUTRAL
2071	NA	NEUTRAL
2074	NA	NEUTRAL
2077	NA	NEUTRAL
2083	NA	NEUTRAL
2085	NA	NEUTRAL
2093	NA	ENTAILMENT
2095	NA	NEUTRAL
2099	NA	NEUTRAL
2101	NA	ENTAILMENT
2106	NA	NEUTRAL
2108	NA	NEUTRAL
2110	NA	NEUTRAL
2111	NA	NEUTRAL
2114	NA	ENTAILMENT
2116	NA	NEUTRAL
2120	NA	NEUTRAL
2126	NA	ENTAILMENT
2127	NA	ENTAILMENT
2128	NA	CONTRADICTION
2129	NA	ENTAILMENT
2131	NA	NEUTRAL
2133	NA	ENTAILMENT
2134	NA	CONTRADICTION
2135	NA	ENTAILMENT
2137	NA	CONTRADICTION
2138	NA	ENTAILMENT
2140	NA	CONTRADICTION
2142	NA	NEUTRAL
2143	NA	NEUTRAL
2147	NA	NEUTRAL
2149	NA	ENTAILMENT
2151	NA	ENTAILMENT
2152	NA	ENTAILMENT
2154	NA	NEUTRAL
2155	NA	NEUTRAL
2156	NA	NEUTRAL
2158	NA	NEUTRAL
2159	NA	NEUTRAL
2160	NA	NEUTRAL
2161	NA	NEUTRAL
2168	NA	NEUTRAL
2169	NA	NEUTRAL
2173	NA	NEUTRAL
2174	NA	ENTAILMENT
2177	NA	CONTRADICTION
2178	NA	NEUTRAL
2182	NA	ENTAILMENT
2185	NA	CONTRADICTION
2186	NA	ENTAILMENT
2187	NA	NEUTRAL
2189	NA	NEUTRAL
2190	NA	NEUTRAL
2191	NA	ENTAILMENT
2193	NA	ENTAILMENT
2194	NA	ENTAILMENT
2197	NA	NEUTRAL
2200	NA	NEUTRAL
2201	NA	NEUTRAL
2204	NA	NEUTRAL
2206	NA	ENTAILMENT
2209	NA	NEUTRAL
2211	NA	NEUTRAL
2214	NA	NEUTRAL
2216	NA	ENTAILMENT
2219	NA	CONTRADICTION
2220	NA	NEUTRAL
2223	NA	NEUTRAL
2224	NA	NEUTRAL
2225	NA	NEUTRAL
2227	NA	CONTRADICTION
2230	NA	ENTAILMENT
2237	NA	NEUTRAL
2241	NA	NEUTRAL
2244	NA	NEUTRAL
2245	NA	NEUTRAL
2246	NA	ENTAILMENT
2248	NA	ENTAILMENT
2249	NA	CONTRADICTION
2254	NA	ENTAILMENT
2255	NA	NEUTRAL
2256	NA	NEUTRAL
2257	NA	ENTAILMENT
2258	NA	CONTRADICTION
2262	NA	NEUTRAL
2265	NA	CONTRADICTION
2267	NA	CONTRADICTION
2268	NA	NEUTRAL
2269	NA	NEUTRAL
2270	NA	NEUTRAL
2271	NA	CONTRADICTION
2273	NA	NEUTRAL
2276	NA	ENTAILMENT
2278	NA	NEUTRAL
2279	NA	NEUTRAL
2280	NA	NEUTRAL
2283	NA	CONTRADICTION
2285	NA	CONTRADICTION
2290	NA	ENTAILMENT
2292	NA	CONTRADICTION
2293	NA	ENTAILMENT
2294	NA	NEUTRAL
2295	NA	ENTAILMENT
2296	NA	NEUTRAL
2298	NA	CONTRADICTION
2300	NA	NEUTRAL
2301	NA	NEUTRAL
2306	NA	NEUTRAL
2312	NA	ENTAILMENT
2313	NA	CONTRADICTION
2320	NA	NEUTRAL
2321	NA	NEUTRAL
2323	NA	ENTAILMENT
2324	NA	NEUTRAL
2325	NA	ENTAILMENT
2326	NA	CONTRADICTION
2328	NA	ENTAILMENT
2331	NA	ENTAILMENT
2335	NA	ENTAILMENT
2336	NA	CONTRADICTION
2337	NA	ENTAILMENT
2342	NA	NEUTRAL
2343	NA	NEUTRAL
2345	NA	NEUTRAL
2346	NA	ENTAILMENT
2347	NA	NEUTRAL
2349	NA	ENTAILMENT
2353	NA	NEUTRAL
2354	NA	NEUTRAL
2355	NA	NEUTRAL
2356	NA	NEUTRAL
2357	NA	ENTAILMENT
2361	NA	CONTRADICTION
2367	NA	NEUTRAL
2370	NA	NEUTRAL
2371	NA	CONTRADICTION
2372	NA	ENTAILMENT
2373	NA	CONTRADICTION
2376	NA	ENTAILMENT
2378	NA	ENTAILMENT
2379	NA	ENTAILMENT
2380	NA	CONTRADICTION
2382	NA	CONTRADICTION
2384	NA	NEUTRAL
2387	NA	ENTAILMENT
2389	NA	ENTAILMENT
2390	NA	CONTRADICTION
2393	NA	NEUTRAL
2394	NA	NEUTRAL
2395	NA	ENTAILMENT
2396	NA	ENTAILMENT
2398	NA	CONTRADICTION
2399	NA	ENTAILMENT
2403	NA	NEUTRAL
2406	NA	ENTAILMENT
2408	NA	ENTAILMENT
2411	NA	NEUTRAL
2412	NA	NEUTRAL
2416	NA	CONTRADICTION
2417	NA	NEUTRAL
2418	NA	ENTAILMENT
2419	NA	CONTRADICTION
2420	NA	NEUTRAL
2421	NA	CONTRADICTION
2424	NA	NEUTRAL
2425	NA	NEUTRAL
2427	NA	NEUTRAL
2428	NA	ENTAILMENT
2432	NA	NEUTRAL
2433	NA	NEUTRAL
2434	NA	ENTAILMENT
2435	NA	ENTAILMENT
2437	NA	ENTAILMENT
2439	NA	CONTRADICTION
2442	NA	NEUTRAL
2443	NA	NEUTRAL
2444	NA	ENTAILMENT
2446	NA	NEUTRAL
2448	NA	NEUTRAL
2449	NA	ENTAILMENT
2451	NA	NEUTRAL
2452	NA	NEUTRAL
2453	NA	NEUTRAL
2454	NA	NEUTRAL
2460	NA	NEUTRAL
2461	NA	ENTAILMENT
2462	NA	CONTRADICTION
2463	NA	ENTAILMENT
2464	NA	CONTRADICTION
2468	NA	ENTAILMENT
2469	NA	ENTAILMENT
2470	NA	ENTAILMENT
2471	NA	NEUTRAL
2473	NA	NEUTRAL
2475	NA	NEUTRAL
2477	NA	ENTAILMENT
2478	NA	NEUTRAL
2479	NA	ENTAILMENT
2480	NA	CONTRADICTION
2481	NA	NEUTRAL
2482	NA	CONTRADICTION
2483	NA	NEUTRAL
2484	NA	NEUTRAL
2487	NA	NEUTRAL
2489	NA	NEUTRAL
2490	NA	NEUTRAL
2492	NA	NEUTRAL
2493	NA	NEUTRAL
2498	NA	ENTAILMENT
2501	NA	CONTRADICTION
2502	NA	ENTAILMENT
2503	NA	NEUTRAL
2504	NA	NEUTRAL
2507	NA	CONTRADICTION
2511	NA	NEUTRAL
2512	NA	NEUTRAL
2513	NA	NEUTRAL
2516	NA	NEUTRAL
2517	NA	ENTAILMENT
2519	NA	ENTAILMENT
2520	NA	CONTRADICTION
2522	NA	NEUTRAL
2523	NA	NEUTRAL
2524	NA	NEUTRAL
2526	NA	NEUTRAL
2528	NA	ENTAILMENT
2531	NA	ENTAILMENT
2532	NA	ENTAILMENT
2533	NA	NEUTRAL
2534	NA	ENTAILMENT
2536	NA	ENTAILMENT
2537	NA	ENTAILMENT
2541	NA	ENTAILMENT
2542	NA	CONTRADICTION
2546	NA	NEUTRAL
2547	NA	CONTRADICTION
2548	NA	ENTAILMENT
2550	NA	NEUTRAL
2552	NA	ENTAILMENT
2556	NA	NEUTRAL
2558	NA	NEUTRAL
2559	NA	NEUTRAL
2560	NA	NEUTRAL
2562	NA	NEUTRAL
2563	NA	ENTAILMENT
2564	NA	ENTAILMENT
2565	NA	CONTRADICTION
2567	NA	NEUTRAL
2568	NA	NEUTRAL
2570	NA	NEUTRAL
2571	NA	NEUTRAL
2573	NA	ENTAILMENT
2575	NA	ENTAILMENT
2576	NA	CONTRADICTION
2580	NA	CONTRADICTION
2581	NA	NEUTRAL
2584	NA	ENTAILMENT
2585	NA	CONTRADICTION
2586	NA	NEUTRAL
2587	NA	CONTRADICTION
2595	NA	ENTAILMENT
2598	NA	ENTAILMENT
2600	NA	NEUTRAL
2603	NA	CONTRADICTION
2605	NA	CONTRADICTION
2607	NA	ENTAILMENT
2609	NA	ENTAILMENT
2610	NA	ENTAILMENT
2611	NA	CONTRADICTION
2612	NA	ENTAILMENT
2613	NA	ENTAILMENT
2614	NA	CONTRADICTION
2616	NA	NEUTRAL
2617	NA	NEUTRAL
2618	NA	NEUTRAL
2620	NA	CONTRADICTION
2621	NA	NEUTRAL
2624	NA	NEUTRAL
2629	NA	NEUTRAL
2631	NA	ENTAILMENT
2633	NA	ENTAILMENT
2635	NA	ENTAILMENT
2639	NA	NEUTRAL
2641	NA	NEUTRAL
2642	NA	NEUTRAL
2644	NA	ENTAILMENT
2645	NA	CONTRADICTION
2646	NA	NEUTRAL
2647	NA	CONTRADICTION
2648	NA	NEUTRAL
2649	NA	NEUTRAL
2652	NA	NEUTRAL
2653	NA	ENTAILMENT
2658	NA	NEUTRAL
2659	NA	NEUTRAL
2661	NA	NEUTRAL
2663	NA	NEUTRAL
2665	NA	ENTAILMENT
2667	NA	ENTAILMENT
2669	NA	NEUTRAL
2671	NA	NEUTRAL
2674	NA	NEUTRAL
2676	NA	NEUTRAL
2677	NA	NEUTRAL
2681	NA	NEUTRAL
2683	NA	ENTAILMENT
2685	NA	CONTRADICTION
2686	NA	ENTAILMENT
2690	NA	NEUTRAL
2693	NA	NEUTRAL
2694	NA	NEUTRAL
2695	NA	ENTAILMENT
2697	NA	NEUTRAL
2698	NA	NEUTRAL
2699	NA	NEUTRAL
2700	NA	NEUTRAL
2706	NA	ENTAILMENT
2717	NA	NEUTRAL
2719	NA	NEUTRAL
2723	NA	CONTRADICTION
2725	NA	NEUTRAL
2727	NA	NEUTRAL
2729	NA	NEUTRAL
2732	NA	NEUTRAL
2733	NA	NEUTRAL
2736	NA	CONTRADICTION
2737	NA	NEUTRAL
2740	NA	NEUTRAL
2742	NA	ENTAILMENT
2743	NA	CONTRADICTION
2745	NA	NEUTRAL
2746	NA	NEUTRAL
2747	NA	NEUTRAL
2749	NA	CONTRADICTION
2750	NA	NEUTRAL
2753	NA	ENTAILMENT
2759	NA	NEUTRAL
2760	NA	ENTAILMENT
2762	NA	NEUTRAL
2767	NA	CONTRADICTION
2769	NA	ENTAILMENT
2771	NA	ENTAILMENT
2773	NA	NEUTRAL
2780	NA	ENTAILMENT
2781	NA	NEUTRAL
2782	NA	NEUTRAL
2785	NA	CONTRADICTION
2786	NA	ENTAILMENT
2790	NA	CONTRADICTION
2793	NA	ENTAILMENT
2794	NA	NEUTRAL
2796	NA	NEUTRAL
2798	NA	ENTAILMENT
2801	NA	CONTRADICTION
2804	NA	NEUTRAL
2805	NA	NEUTRAL
2806	NA	NEUTRAL
2808	NA	NEUTRAL
2810	NA	NEUTRAL
2814	NA	NEUTRAL
2816	NA	ENTAILMENT
2819	NA	ENTAILMENT
2820	NA	NEUTRAL
2823	NA	NEUTRAL
2824	NA	NEUTRAL
2825	NA	NEUTRAL
2826	NA	NEUTRAL
2830	NA	CONTRADICTION
2831	NA	NEUTRAL
2832	NA	NEUTRAL
2833	NA	NEUTRAL
2834	NA	NEUTRAL
2835	NA	NEUTRAL
2836	NA	NEUTRAL
2840	NA	ENTAILMENT
2841	NA	NEUTRAL
2843	NA	NEUTRAL
2846	NA	CONTRADICTION
2847	NA	ENTAILMENT
2848	NA	CONTRADICTION
2849	NA	NEUTRAL
2852	NA	NEUTRAL
2855	NA	CONTRADICTION
2858	NA	NEUTRAL
2859	NA	NEUTRAL
2866	NA	ENTAILMENT
2869	NA	ENTAILMENT
2871	NA	ENTAILMENT
2872	NA	ENTAILMENT
2873	NA	CONTRADICTION
2876	NA	ENTAILMENT
2877	NA	CONTRADICTION
2878	NA	ENTAILMENT
2880	NA	ENTAILMENT
2882	NA	NEUTRAL
2884	NA	CONTRADICTION
2885	NA	NEUTRAL
2887	NA	NEUTRAL
2888	NA	NEUTRAL
2889	NA	ENTAILMENT
2892	NA	ENTAILMENT
2893	NA	CONTRADICTION
2895	NA	CONTRADICTION
2897	NA	NEUTRAL
2901	NA	ENTAILMENT
2902	NA	NEUTRAL
2904	NA	NEUTRAL
2906	NA	NEUTRAL
2912	NA	NEUTRAL
2914	NA	NEUTRAL
2921	NA	ENTAILMENT
2922	NA	CONTRADICTION
2923	NA	NEUTRAL
2925	NA	ENTAILMENT
2928	NA	NEUTRAL
2929	NA	CONTRADICTION
2931	NA	NEUTRAL
2934	NA	NEUTRAL
2940	NA	ENTAILMENT
2942	NA	ENTAILMENT
2944	NA	NEUTRAL
2946	NA	NEUTRAL
2947	NA	NEUTRAL
2948	NA	ENTAILMENT
2949	NA	CONTRADICTION
2950	NA	NEUTRAL
2953	NA	NEUTRAL
2954	NA	NEUTRAL
2962	NA	CONTRADICTION
2963	NA	ENTAILMENT
2973	NA	NEUTRAL
2975	NA	ENTAILMENT
2978	NA	ENTAILMENT
2979	NA	CONTRADICTION
2982	NA	NEUTRAL
2985	NA	NEUTRAL
2986	NA	NEUTRAL
2987	NA	CONTRADICTION
2990	NA	NEUTRAL
2991	NA	NEUTRAL
2993	NA	NEUTRAL
2999	NA	NEUTRAL
3000	NA	NEUTRAL
3001	NA	NEUTRAL
3003	NA	ENTAILMENT
3004	NA	ENTAILMENT
3006	NA	ENTAILMENT
3008	NA	NEUTRAL
3009	NA	NEUTRAL
3011	NA	NEUTRAL
3012	NA	NEUTRAL
3013	NA	NEUTRAL
3017	NA	ENTAILMENT
3020	NA	NEUTRAL
3021	NA	NEUTRAL
3023	NA	NEUTRAL
3025	NA	ENTAILMENT
3026	NA	ENTAILMENT
3028	NA	NEUTRAL
3029	NA	CONTRADICTION
3030	NA	NEUTRAL
3032	NA	NEUTRAL
3034	NA	CONTRADICTION
3035	NA	ENTAILMENT
3037	NA	ENTAILMENT
3040	NA	CONTRADICTION
3044	NA	ENTAILMENT
3045	NA	ENTAILMENT
3048	NA	NEUTRAL
3051	NA	ENTAILMENT
3052	NA	CONTRADICTION
3053	NA	NEUTRAL
3055	NA	NEUTRAL
3056	NA	NEUTRAL
3057	NA	ENTAILMENT
3058	NA	CONTRADICTION
3060	NA	ENTAILMENT
3063	NA	ENTAILMENT
3064	NA	CONTRADICTION
3066	NA	NEUTRAL
3067	NA	NEUTRAL
3070	NA	NEUTRAL
3074	NA	ENTAILMENT
3075	NA	NEUTRAL
3076	NA	NEUTRAL
3077	NA	ENTAILMENT
3078	NA	NEUTRAL
3080	NA	ENTAILMENT
3082	NA	ENTAILMENT
3083	NA	CONTRADICTION
3084	NA	NEUTRAL
3086	NA	NEUTRAL
3087	NA	NEUTRAL
3088	NA	ENTAILMENT
3089	NA	ENTAILMENT
3090	NA	CONTRADICTION
3093	NA	ENTAILMENT
3095	NA	NEUTRAL
3096	NA	CONTRADICTION
3099	NA	CONTRADICTION
3101	NA	ENTAILMENT
3103	NA	ENTAILMENT
3104	NA	NEUTRAL
3106	NA	CONTRADICTION
3108	NA	ENTAILMENT
3109	NA	ENTAILMENT
3112	NA	NEUTRAL
3113	NA	NEUTRAL
3115	NA	NEUTRAL
3116	NA	CONTRADICTION
3117	NA	NEUTRAL
3118	NA	ENTAILMENT
3119	NA	NEUTRAL
3120	NA	ENTAILMENT
3124	NA	NEUTRAL
3125	NA	NEUTRAL
3127	NA	ENTAILMENT
3128	NA	NEUTRAL
3131	NA	NEUTRAL
3133	NA	NEUTRAL
3135	NA	NEUTRAL
3136	NA	ENTAILMENT
3137	NA	CONTRADICTION
3138	NA	ENTAILMENT
3139	NA	NEUTRAL
3141	NA	NEUTRAL
3142	NA	NEUTRAL
3144	NA	NEUTRAL
3145	NA	NEUTRAL
3146	NA	NEUTRAL
3147	NA	ENTAILMENT
3148	NA	NEUTRAL
3149	NA	NEUTRAL
3151	NA	NEUTRAL
3152	NA	NEUTRAL
3154	NA	NEUTRAL
3155	NA	NEUTRAL
3159	NA	CONTRADICTION
3160	NA	NEUTRAL
3163	NA	NEUTRAL
3167	NA	NEUTRAL
3168	NA	NEUTRAL
3169	NA	ENTAILMENT
3171	NA	ENTAILMENT
3172	NA	NEUTRAL
3173	NA	NEUTRAL
3175	NA	ENTAILMENT
3176	NA	ENTAILMENT
3177	NA	NEUTRAL
3178	NA	ENTAILMENT
3179	NA	CONTRADICTION
3180	NA	NEUTRAL
3183	NA	NEUTRAL
3184	NA	NEUTRAL
3185	NA	ENTAILMENT
3189	NA	NEUTRAL
3190	NA	NEUTRAL
3191	NA	NEUTRAL
3193	NA	NEUTRAL
3194	NA	ENTAILMENT
3195	NA	CONTRADICTION
3196	NA	ENTAILMENT
3197	NA	CONTRADICTION
3198	NA	NEUTRAL
3199	NA	NEUTRAL
3204	NA	ENTAILMENT
3205	NA	ENTAILMENT
3206	NA	CONTRADICTION
3207	NA	NEUTRAL
3209	NA	ENTAILMENT
3210	NA	NEUTRAL
3211	NA	ENTAILMENT
3212	NA	ENTAILMENT
3215	NA	CONTRADICTION
3216	NA	NEUTRAL
3219	NA	NEUTRAL
3220	NA	ENTAILMENT
3225	NA	ENTAILMENT
3226	NA	NEUTRAL
3229	NA	NEUTRAL
3231	NA	CONTRADICTION
3233	NA	ENTAILMENT
3234	NA	NEUTRAL
3235	NA	NEUTRAL
3236	NA	NEUTRAL
3237	NA	NEUTRAL
3239	NA	ENTAILMENT
3240	NA	CONTRADICTION
3241	NA	ENTAILMENT
3244	NA	NEUTRAL
3245	NA	ENTAILMENT
3246	NA	CONTRADICTION
3247	NA	ENTAILMENT
3249	NA	ENTAILMENT
3251	NA	NEUTRAL
3259	NA	NEUTRAL
3263	NA	ENTAILMENT
3266	NA	ENTAILMENT
3267	NA	CONTRADICTION
3268	NA	ENTAILMENT
3269	NA	CONTRADICTION
3270	NA	NEUTRAL
3276	NA	NEUTRAL
3279	NA	NEUTRAL
3282	NA	NEUTRAL
3284	NA	NEUTRAL
3289	NA	NEUTRAL
3290	NA	NEUTRAL
3293	NA	CONTRADICTION
3295	NA	ENTAILMENT
3296	NA	NEUTRAL
3297	NA	ENTAILMENT
3300	NA	NEUTRAL
3301	NA	CONTRADICTION
3302	NA	ENTAILMENT
3305	NA	ENTAILMENT
3306	NA	ENTAILMENT
3307	NA	NEUTRAL
3308	NA	NEUTRAL
3309	NA	CONTRADICTION
3310	NA	NEUTRAL
3312	NA	NEUTRAL
3315	NA	ENTAILMENT
3317	NA	ENTAILMENT
3318	NA	CONTRADICTION
3320	NA	NEUTRAL
3323	NA	NEUTRAL
3326	NA	NEUTRAL
3328	NA	ENTAILMENT
3331	NA	CONTRADICTION
3333	NA	NEUTRAL
3334	NA	NEUTRAL
3335	NA	ENTAILMENT
3337	NA	ENTAILMENT
3341	NA	NEUTRAL
3343	NA	NEUTRAL
3348	NA	ENTAILMENT
3350	NA	ENTAILMENT
3352	NA	NEUTRAL
3354	NA	ENTAILMENT
3355	NA	ENTAILMENT
3360	NA	NEUTRAL
3365	NA	CONTRADICTION
3377	NA	CONTRADICTION
3379	NA	NEUTRAL
3380	NA	NEUTRAL
3381	NA	NEUTRAL
3383	NA	NEUTRAL
3387	NA	CONTRADICTION
3388	NA	ENTAILMENT
3390	NA	NEUTRAL
3391	NA	CONTRADICTION
3392	NA	ENTAILMENT
3393	NA	ENTAILMENT
3394	NA	CONTRADICTION
3399	NA	NEUTRAL
3401	NA	NEUTRAL
3402	NA	ENTAILMENT
3403	NA	ENTAILMENT
3404	NA	ENTAILMENT
3406	NA	NEUTRAL
3408	NA	ENTAILMENT
3409	NA	NEUTRAL
3410	NA	ENTAILMENT
3415	NA	ENTAILMENT
3417	NA	NEUTRAL
3419	NA	NEUTRAL
3421	NA	NEUTRAL
3423	NA	CONTRADICTION
3430	NA	CONTRADICTION
3431	NA	NEUTRAL
3434	NA	CONTRADICTION
3439	NA	NEUTRAL
3441	NA	ENTAILMENT
3442	NA	ENTAILMENT
3445	NA	NEUTRAL
3446	NA	NEUTRAL
3447	NA	NEUTRAL
3449	NA	NEUTRAL
3450	NA	NEUTRAL
3455	NA	NEUTRAL
3456	NA	CONTRADICTION
3457	NA	ENTAILMENT
3458	NA	CONTRADICTION
3463	NA	NEUTRAL
3464	NA	NEUTRAL
3466	NA	ENTAILMENT
3469	NA	ENTAILMENT
3470	NA	NEUTRAL
3473	NA	NEUTRAL
3474	NA	NEUTRAL
3475	NA	CONTRADICTION
3476	NA	NEUTRAL
3477	NA	NEUTRAL
3478	NA	NEUTRAL
3481	NA	CONTRADICTION
3482	NA	NEUTRAL
3483	NA	ENTAILMENT
3489	NA	NEUTRAL
3490	NA	NEUTRAL
3493	NA	ENTAILMENT
3497	NA	ENTAILMENT
3498	NA	ENTAILMENT
3499	NA	ENTAILMENT
3502	NA	CONTRADICTION
3506	NA	ENTAILMENT
3509	NA	CONTRADICTION
3513	NA	ENTAILMENT
3515	NA	ENTAILMENT
3519	NA	ENTAILMENT
3520	NA	NEUTRAL
3521	NA	ENTAILMENT
3522	NA	ENTAILMENT
3523	NA	CONTRADICTION
3524	NA	NEUTRAL
3525	NA	CONTRADICTION
3526	NA	NEUTRAL
3527	NA	NEUTRAL
3531	NA	CONTRADICTION
3532	NA	ENTAILMENT
3535	NA	ENTAILMENT
3540	NA	NEUTRAL
3545	NA	NEUTRAL
3550	NA	NEUTRAL
3551	NA	NEUTRAL
3553	NA	ENTAILMENT
3555	NA	ENTAILMENT
3557	NA	ENTAILMENT
3558	NA	NEUTRAL
3559	NA	NEUTRAL
3560	NA	NEUTRAL
3562	NA	CONTRADICTION
3563	NA	ENTAILMENT
3564	NA	ENTAILMENT
3570	NA	CONTRADICTION
3573	NA	NEUTRAL
3575	NA	ENTAILMENT
3578	NA	CONTRADICTION
3581	NA	ENTAILMENT
3583	NA	ENTAILMENT
3585	NA	CONTRADICTION
3587	NA	NEUTRAL
3588	NA	NEUTRAL
3590	NA	ENTAILMENT
3591	NA	CONTRADICTION
3593	NA	ENTAILMENT
3594	NA	NEUTRAL
3595	NA	ENTAILMENT
3596	NA	CONTRADICTION
3597	NA	NEUTRAL
3599	NA	CONTRADICTION
3600	NA	NEUTRAL
3601	NA	NEUTRAL
3604	NA	ENTAILMENT
3605	NA	NEUTRAL
3606	NA	ENTAILMENT
3608	NA	ENTAILMENT
3609	NA	ENTAILMENT
3610	NA	CONTRADICTION
3612	NA	ENTAILMENT
3613	NA	NEUTRAL
3615	NA	ENTAILMENT
3616	NA	CONTRADICTION
3617	NA	ENTAILMENT
3619	NA	ENTAILMENT
3621	NA	ENTAILMENT
3622	NA	CONTRADICTION
3628	NA	ENTAILMENT
3631	NA	NEUTRAL
3632	NA	NEUTRAL
3634	NA	NEUTRAL
3636	NA	CONTRADICTION
3637	NA	ENTAILMENT
3641	NA	NEUTRAL
3642	NA	CONTRADICTION
3644	NA	ENTAILMENT
3645	NA	NEUTRAL
3648	NA	CONTRADICTION
3652	NA	NEUTRAL
3654	NA	NEUTRAL
3655	NA	NEUTRAL
3656	NA	NEUTRAL
3659	NA	NEUTRAL
3660	NA	NEUTRAL
3662	NA	NEUTRAL
3663	NA	NEUTRAL
3664	NA	NEUTRAL
3665	NA	NEUTRAL
3667	NA	ENTAILMENT
3671	NA	NEUTRAL
3674	NA	NEUTRAL
3675	NA	NEUTRAL
3676	NA	NEUTRAL
3677	NA	ENTAILMENT
3678	NA	NEUTRAL
3679	NA	ENTAILMENT
3681	NA	NEUTRAL
3683	NA	CONTRADICTION
3688	NA	ENTAILMENT
3698	NA	ENTAILMENT
3700	NA	NEUTRAL
3704	NA	NEUTRAL
3706	NA	NEUTRAL
3714	NA	ENTAILMENT
3715	NA	ENTAILMENT
3716	NA	ENTAILMENT
3717	NA	CONTRADICTION
3722	NA	CONTRADICTION
3723	NA	NEUTRAL
3724	NA	NEUTRAL
3726	NA	CONTRADICTION
3729	NA	ENTAILMENT
3730	NA	NEUTRAL
3731	NA	ENTAILMENT
3732	NA	NEUTRAL
3734	NA	NEUTRAL
3735	NA	NEUTRAL
3738	NA	NEUTRAL
3741	NA	ENTAILMENT
3744	NA	CONTRADICTION
3745	NA	NEUTRAL
3749	NA	ENTAILMENT
3754	NA	NEUTRAL
3757	NA	CONTRADICTION
3760	NA	CONTRADICTION
3763	NA	ENTAILMENT
3764	NA	NEUTRAL
3768	NA	NEUTRAL
3769	NA	NEUTRAL
3771	NA	CONTRADICTION
3772	NA	NEUTRAL
3773	NA	CONTRADICTION
3775	NA	NEUTRAL
3778	NA	NEUTRAL
3782	NA	NEUTRAL
3786	NA	NEUTRAL
3787	NA	NEUTRAL
3791	NA	ENTAILMENT
3792	NA	ENTAILMENT
3793	NA	CONTRADICTION
3794	NA	NEUTRAL
3796	NA	CONTRADICTION
3798	NA	NEUTRAL
3802	NA	CONTRADICTION
3806	NA	ENTAILMENT
3808	NA	ENTAILMENT
3810	NA	ENTAILMENT
3811	NA	NEUTRAL
3813	NA	CONTRADICTION
3815	NA	ENTAILMENT
3816	NA	CONTRADICTION
3817	NA	NEUTRAL
3818	NA	NEUTRAL
3819	NA	NEUTRAL
3822	NA	NEUTRAL
3824	NA	NEUTRAL
3829	NA	ENTAILMENT
3830	NA	NEUTRAL
3832	NA	ENTAILMENT
3833	NA	CONTRADICTION
3835	NA	CONTRADICTION
3837	NA	ENTAILMENT
3841	NA	CONTRADICTION
3842	NA	ENTAILMENT
3843	NA	ENTAILMENT
3848	NA	ENTAILMENT
3849	NA	NEUTRAL
3850	NA	ENTAILMENT
3851	NA	NEUTRAL
3854	NA	ENTAILMENT
3858	NA	NEUTRAL
3859	NA	NEUTRAL
3863	NA	NEUTRAL
3865	NA	NEUTRAL
3867	NA	ENTAILMENT
3875	NA	NEUTRAL
3876	NA	ENTAILMENT
3877	NA	NEUTRAL
3878	NA	ENTAILMENT
3879	NA	CONTRADICTION
3881	NA	NEUTRAL
3888	NA	NEUTRAL
3889	NA	NEUTRAL
3890	NA	NEUTRAL
3891	NA	NEUTRAL
3894	NA	ENTAILMENT
3896	NA	NEUTRAL
3900	NA	NEUTRAL
3902	NA	ENTAILMENT
3906	NA	NEUTRAL
3907	NA	NEUTRAL
3911	NA	NEUTRAL
3913	NA	CONTRADICTION
3916	NA	NEUTRAL
3918	NA	NEUTRAL
3919	NA	NEUTRAL
3923	NA	ENTAILMENT
3925	NA	NEUTRAL
3926	NA	ENTAILMENT
3927	NA	NEUTRAL
3928	NA	NEUTRAL
3931	NA	NEUTRAL
3932	NA	NEUTRAL
3933	NA	NEUTRAL
3937	NA	NEUTRAL
3944	NA	CONTRADICTION
3945	NA	ENTAILMENT
3946	NA	CONTRADICTION
3950	NA	CONTRADICTION
3952	NA	ENTAILMENT
3953	NA	NEUTRAL
3954	NA	ENTAILMENT
3959	NA	NEUTRAL
3960	NA	ENTAILMENT
3962	NA	ENTAILMENT
3963	NA	ENTAILMENT
3964	NA	NEUTRAL
3965	NA	ENTAILMENT
3966	NA	CONTRADICTION
3967	NA	NEUTRAL
3968	NA	NEUTRAL
3969	NA	NEUTRAL
3971	NA	NEUTRAL
