pair_ID	relatedness_score	entailment_judgment
1730	2.59643	NEUTRAL
1731	3.02123	CONTRADICTION
1732	3.02123	CONTRADICTION
1734	3.615	NEUTRAL
1735	3.34161	NEUTRAL
1737	3.94947	ENTAILMENT
1738	1.33465	NEUTRAL
1739	1.74064	NEUTRAL
1740	3.10557	NEUTRAL
1742	2.56824	NEUTRAL
1743	3.88473	CONTRADICTION
1744	3.88289	ENTAILMENT
1745	3.83531	CONTRADICTION
1746	3.88867	ENTAILMENT
1748	3.25143	NEUTRAL
1749	2.99193	NEUTRAL
1750	2.93986	NEUTRAL
1752	3.17205	NEUTRAL
1758	3.72401	NEUTRAL
1760	3.08891	NEUTRAL
1761	2.79612	NEUTRAL
1762	3.00355	NEUTRAL
1763	2.8796	NEUTRAL
1764	2.97449	NEUTRAL
1767	3.83081	CONTRADICTION
1768	4.03332	ENTAILMENT
1769	4.0694	ENTAILMENT
1770	3.6929	NEUTRAL
1774	3.09479	NEUTRAL
1775	2.90252	CONTRADICTION
1778	4.21363	ENTAILMENT
1779	3.76192	CONTRADICTION
1785	3.38069	NEUTRAL
1786	3.6352	NEUTRAL
1788	3.64552	NEUTRAL
1790	3.88289	ENTAILMENT
1793	3.83955	ENTAILMENT
1794	2.9859	NEUTRAL
1795	3.10962	NEUTRAL
1796	2.81337	NEUTRAL
1797	2.45075	NEUTRAL
1799	2.78898	NEUTRAL
1800	2.9323	NEUTRAL
1801	2.96586	NEUTRAL
1802	4.08987	CONTRADICTION
1803	4.03444	ENTAILMENT
1804	4.1501	ENTAILMENT
1805	3.84074	ENTAILMENT
1806	3.36024	NEUTRAL
1810	2.87976	NEUTRAL
1813	3.97048	ENTAILMENT
1816	4.13758	ENTAILMENT
1817	3.88289	ENTAILMENT
1819	2.39531	NEUTRAL
1821	2.23414	NEUTRAL
1824	2.78536	NEUTRAL
1826	4.90001	ENTAILMENT
1827	3.84927	CONTRADICTION
1828	4.10352	ENTAILMENT
1831	3.83932	NEUTRAL
1833	2.48026	NEUTRAL
1834	2.44868	NEUTRAL
1835	2.36356	NEUTRAL
1836	2.19342	NEUTRAL
1837	2.37498	NEUTRAL
1838	2.36356	NEUTRAL
1843	4.19335	ENTAILMENT
1845	2.13438	NEUTRAL
1848	2.04855	NEUTRAL
1850	4.3425	ENTAILMENT
1855	3.68336	NEUTRAL
1856	3.74547	CONTRADICTION
1857	3.71616	CONTRADICTION
1858	3.76358	CONTRADICTION
1859	4.04042	ENTAILMENT
1860	3.46224	NEUTRAL
1862	4.90001	ENTAILMENT
1863	3.71473	ENTAILMENT
1864	1.03111	NEUTRAL
1865	2.92406	NEUTRAL
1867	1.05889	NEUTRAL
1868	2.84106	NEUTRAL
1870	2.67621	NEUTRAL
1871	2.92406	NEUTRAL
1872	4.16407	CONTRADICTION
1875	4.09299	ENTAILMENT
1880	3.03994	NEUTRAL
1883	2.92774	NEUTRAL
1885	4.90001	ENTAILMENT
1889	3.75946	CONTRADICTION
1890	4.04835	CONTRADICTION
1891	3.65687	CONTRADICTION
1893	3.08746	CONTRADICTION
1895	3.3721	ENTAILMENT
1896	3.36095	CONTRADICTION
1899	4.21169	ENTAILMENT
1901	3.4645	NEUTRAL
1902	4.0162	ENTAILMENT
1903	3.3114	NEUTRAL
1905	2.28224	NEUTRAL
1906	3.28442	NEUTRAL
1911	1.25521	NEUTRAL
1913	3.84113	ENTAILMENT
1914	3.37139	CONTRADICTION
1915	1.21747	NEUTRAL
1916	1.21159	NEUTRAL
1917	1.4219	NEUTRAL
1920	2.52924	NEUTRAL
1922	4.22003	ENTAILMENT
1923	3.86343	CONTRADICTION
1924	3.52947	ENTAILMENT
1925	4.09804	ENTAILMENT
1926	3.82408	ENTAILMENT
1928	1.1948	NEUTRAL
1929	1.16529	NEUTRAL
1930	1.8942	NEUTRAL
1931	1.20722	NEUTRAL
1932	1.03681	NEUTRAL
1933	1.271	NEUTRAL
1937	4.13306	ENTAILMENT
1938	3.7307	CONTRADICTION
1941	3.52111	ENTAILMENT
1945	3.87331	ENTAILMENT
1947	4.23004	ENTAILMENT
1950	3.35887	CONTRADICTION
1951	3.10531	CONTRADICTION
1953	3.99353	ENTAILMENT
1956	4.21863	ENTAILMENT
1957	3.75361	NEUTRAL
1958	1.82262	NEUTRAL
1959	1.22184	NEUTRAL
1960	1.68562	NEUTRAL
1962	1.26684	NEUTRAL
1965	4.06608	ENTAILMENT
1966	3.35736	NEUTRAL
1968	4.16355	ENTAILMENT
1971	3.3453	ENTAILMENT
1973	3.79721	CONTRADICTION
1976	3.92372	ENTAILMENT
1977	4.21473	ENTAILMENT
1979	3.46874	NEUTRAL
1980	4.16928	ENTAILMENT
1982	1.97556	NEUTRAL
1983	1.88792	NEUTRAL
1985	1.85205	NEUTRAL
1986	1.44038	NEUTRAL
1990	3.65171	CONTRADICTION
1995	3.37878	ENTAILMENT
1997	3.77421	CONTRADICTION
1998	3.86322	CONTRADICTION
2002	2.96477	NEUTRAL
2003	3.63162	ENTAILMENT
2010	4.20434	ENTAILMENT
2013	3.11088	NEUTRAL
2017	4.90001	ENTAILMENT
2021	1.27432	NEUTRAL
2022	1.18406	NEUTRAL
2026	1.33105	NEUTRAL
2028	4.22623	ENTAILMENT
2031	3.88601	ENTAILMENT
2032	3.65995	ENTAILMENT
2033	3.07881	CONTRADICTION
2034	3.00872	CONTRADICTION
2036	3.10426	CONTRADICTION
2039	3.07881	CONTRADICTION
2042	3.46142	NEUTRAL
2043	4.90001	ENTAILMENT
2044	3.84074	ENTAILMENT
2046	1.83051	NEUTRAL
2048	1.82699	NEUTRAL
2050	2.63805	NEUTRAL
2053	3.97481	ENTAILMENT
2054	4.11112	CONTRADICTION
2057	3.88289	ENTAILMENT
2060	3.91157	CONTRADICTION
2062	3.23953	CONTRADICTION
2063	3.25703	CONTRADICTION
2065	4.01355	ENTAILMENT
2069	2.86684	NEUTRAL
2071	4.17204	ENTAILMENT
2074	3.83372	ENTAILMENT
2077	3.8348	CONTRADICTION
2083	3.19097	ENTAILMENT
2085	3.07552	ENTAILMENT
2093	4.03198	CONTRADICTION
2095	1.23408	NEUTRAL
2099	2.17255	NEUTRAL
2101	3.94341	NEUTRAL
2106	3.84914	CONTRADICTION
2108	2.51057	NEUTRAL
2110	1.3088	NEUTRAL
2111	1.45336	NEUTRAL
2114	3.76501	CONTRADICTION
2116	3.24701	CONTRADICTION
2120	3.38273	ENTAILMENT
2126	3.71642	ENTAILMENT
2127	4.19032	ENTAILMENT
2128	3.84074	ENTAILMENT
2129	4.90001	ENTAILMENT
2131	3.28137	NEUTRAL
2133	3.38583	NEUTRAL
2134	2.81837	NEUTRAL
2135	3.28137	NEUTRAL
2137	3.7998	ENTAILMENT
2138	3.59197	NEUTRAL
2140	4.24031	ENTAILMENT
2142	2.56189	NEUTRAL
2143	2.58347	NEUTRAL
2147	1.85593	NEUTRAL
2149	4.22782	ENTAILMENT
2151	3.53436	NEUTRAL
2152	4.15093	ENTAILMENT
2154	3.85533	ENTAILMENT
2155	3.19748	NEUTRAL
2156	2.87774	NEUTRAL
2158	3.41009	CONTRADICTION
2159	3.40731	CONTRADICTION
2160	2.81079	NEUTRAL
2161	3.38392	NEUTRAL
2168	4.22418	ENTAILMENT
2169	3.81556	CONTRADICTION
2173	3.91733	CONTRADICTION
2174	4.14932	ENTAILMENT
2177	3.77082	CONTRADICTION
2178	3.5885	NEUTRAL
2182	4.1733	ENTAILMENT
2185	4.20202	ENTAILMENT
2186	3.70374	NEUTRAL
2187	3.69167	NEUTRAL
2189	3.55682	NEUTRAL
2190	3.70398	NEUTRAL
2191	4.29762	ENTAILMENT
2193	4.10816	ENTAILMENT
2194	4.4341	ENTAILMENT
2197	3.18409	NEUTRAL
2200	3.29045	NEUTRAL
2201	3.27725	NEUTRAL
2204	3.84661	CONTRADICTION
2206	4.20306	ENTAILMENT
2209	3.73174	CONTRADICTION
2211	3.85931	CONTRADICTION
2214	3.86006	CONTRADICTION
2216	3.81787	CONTRADICTION
2219	4.22736	ENTAILMENT
2220	3.48586	ENTAILMENT
2223	3.0158	CONTRADICTION
2224	2.98824	CONTRADICTION
2225	3.50109	ENTAILMENT
2227	3.84074	ENTAILMENT
2230	3.85208	ENTAILMENT
2237	3.80488	ENTAILMENT
2241	3.50058	CONTRADICTION
2244	2.87267	NEUTRAL
2245	3.50132	CONTRADICTION
2246	4.18311	ENTAILMENT
2248	3.64532	CONTRADICTION
2249	3.7998	ENTAILMENT
2254	3.83328	CONTRADICTION
2255	4.02078	ENTAILMENT
2256	3.7966	CONTRADICTION
2257	3.84074	ENTAILMENT
2258	3.71481	NEUTRAL
2262	3.20349	NEUTRAL
2265	3.93093	ENTAILMENT
2267	4.19499	ENTAILMENT
2268	4.05104	CONTRADICTION
2269	4.09512	CONTRADICTION
2270	4.1104	CONTRADICTION
2271	3.88333	CONTRADICTION
2273	3.65148	CONTRADICTION
2276	4.15166	CONTRADICTION
2278	3.35513	NEUTRAL
2279	3.45796	NEUTRAL
2280	3.23786	NEUTRAL
2283	3.84074	ENTAILMENT
2285	4.08277	ENTAILMENT
2290	4.90001	ENTAILMENT
2292	3.7998	ENTAILMENT
2293	4.20522	ENTAILMENT
2294	3.76079	CONTRADICTION
2295	3.90569	ENTAILMENT
2296	3.25366	NEUTRAL
2298	3.72491	ENTAILMENT
2300	3.92402	NEUTRAL
2301	3.70354	NEUTRAL
2306	1.42324	NEUTRAL
2312	3.79913	ENTAILMENT
2313	4.1798	ENTAILMENT
2320	3.38352	ENTAILMENT
2321	3.51242	CONTRADICTION
2323	3.79674	CONTRADICTION
2324	3.71854	NEUTRAL
2325	4.23522	ENTAILMENT
2326	3.84074	ENTAILMENT
2328	4.23522	ENTAILMENT
2331	4.23963	ENTAILMENT
2335	3.67272	CONTRADICTION
2336	3.7998	ENTAILMENT
2337	4.11654	ENTAILMENT
2342	2.90708	NEUTRAL
2343	2.93251	CONTRADICTION
2345	2.93121	CONTRADICTION
2346	4.39222	ENTAILMENT
2347	4.04549	CONTRADICTION
2349	4.11871	ENTAILMENT
2353	2.93311	NEUTRAL
2354	3.05663	NEUTRAL
2355	2.76483	NEUTRAL
2356	3.02141	NEUTRAL
2357	3.97484	ENTAILMENT
2361	3.88289	ENTAILMENT
2367	3.35852	NEUTRAL
2370	4.23601	ENTAILMENT
2371	3.94151	ENTAILMENT
2372	4.04089	CONTRADICTION
2373	3.6532	ENTAILMENT
2376	4.12391	ENTAILMENT
2378	3.80902	CONTRADICTION
2379	4.03561	ENTAILMENT
2380	3.88289	ENTAILMENT
2382	3.77359	ENTAILMENT
2384	3.07244	CONTRADICTION
2387	3.96894	CONTRADICTION
2389	3.84074	ENTAILMENT
2390	4.23426	ENTAILMENT
2393	3.85114	ENTAILMENT
2394	3.96894	CONTRADICTION
2395	3.66712	CONTRADICTION
2396	4.90001	ENTAILMENT
2398	3.70945	ENTAILMENT
2399	4.16066	ENTAILMENT
2403	3.50521	CONTRADICTION
2406	3.87442	NEUTRAL
2408	4.15545	ENTAILMENT
2411	2.46868	NEUTRAL
2412	1.39901	NEUTRAL
2416	3.80283	CONTRADICTION
2417	3.69922	NEUTRAL
2418	4.1447	ENTAILMENT
2419	4.24331	ENTAILMENT
2420	3.42437	NEUTRAL
2421	3.44669	NEUTRAL
2424	3.91154	CONTRADICTION
2425	3.5203	NEUTRAL
2427	2.60086	NEUTRAL
2428	4.2109	ENTAILMENT
2432	3.01453	NEUTRAL
2433	2.25757	NEUTRAL
2434	3.7512	CONTRADICTION
2435	4.1736	ENTAILMENT
2437	3.98957	CONTRADICTION
2439	3.93093	ENTAILMENT
2442	3.94221	ENTAILMENT
2443	1.24727	NEUTRAL
2444	3.87599	CONTRADICTION
2446	3.76006	CONTRADICTION
2448	3.80836	ENTAILMENT
2449	3.9227	ENTAILMENT
2451	3.94794	CONTRADICTION
2452	2.39831	NEUTRAL
2453	3.16489	NEUTRAL
2454	3.16664	NEUTRAL
2460	3.68828	NEUTRAL
2461	4.14168	ENTAILMENT
2462	3.88289	ENTAILMENT
2463	3.94961	ENTAILMENT
2464	3.78988	ENTAILMENT
2468	3.97293	ENTAILMENT
2469	4.09745	ENTAILMENT
2470	3.99274	CONTRADICTION
2471	4.07006	ENTAILMENT
2473	3.28178	ENTAILMENT
2475	3.2609	CONTRADICTION
2477	4.20866	ENTAILMENT
2478	3.50504	NEUTRAL
2479	3.68718	CONTRADICTION
2480	4.11787	CONTRADICTION
2481	2.9749	NEUTRAL
2482	3.53189	NEUTRAL
2483	3.58538	NEUTRAL
2484	2.45662	NEUTRAL
2487	2.49119	NEUTRAL
2489	3.20315	NEUTRAL
2490	3.20356	NEUTRAL
2492	1.73802	NEUTRAL
2493	2.49119	NEUTRAL
2498	4.20827	ENTAILMENT
2501	3.27864	ENTAILMENT
2502	3.27343	ENTAILMENT
2503	1.78044	NEUTRAL
2504	1.4971	NEUTRAL
2507	3.84074	ENTAILMENT
2511	3.26322	CONTRADICTION
2512	3.90826	CONTRADICTION
2513	3.67724	ENTAILMENT
2516	3.87337	ENTAILMENT
2517	4.17463	ENTAILMENT
2519	3.98878	CONTRADICTION
2520	4.18164	ENTAILMENT
2522	3.01503	NEUTRAL
2523	3.75479	CONTRADICTION
2524	3.60613	CONTRADICTION
2526	2.89623	NEUTRAL
2528	4.2287	ENTAILMENT
2531	3.76945	CONTRADICTION
2532	3.9909	CONTRADICTION
2533	3.44588	NEUTRAL
2534	3.79178	CONTRADICTION
2536	3.9909	CONTRADICTION
2537	4.20843	ENTAILMENT
2541	3.25693	CONTRADICTION
2542	3.09856	ENTAILMENT
2546	3.84753	CONTRADICTION
2547	3.98206	ENTAILMENT
2548	4.12726	CONTRADICTION
2550	3.81449	CONTRADICTION
2552	3.65593	CONTRADICTION
2556	4.06699	ENTAILMENT
2558	3.78023	CONTRADICTION
2559	3.51505	CONTRADICTION
2560	3.25408	NEUTRAL
2562	3.52947	ENTAILMENT
2563	4.20922	ENTAILMENT
2564	3.84576	ENTAILMENT
2565	4.14318	CONTRADICTION
2567	4.14204	ENTAILMENT
2568	3.26373	CONTRADICTION
2570	3.23828	CONTRADICTION
2571	3.23878	CONTRADICTION
2573	4.02379	CONTRADICTION
2575	3.62835	NEUTRAL
2576	3.85645	NEUTRAL
2580	3.85875	CONTRADICTION
2581	4.12059	CONTRADICTION
2584	4.22663	ENTAILMENT
2585	3.84074	ENTAILMENT
2586	3.65497	CONTRADICTION
2587	3.8614	CONTRADICTION
2595	4.88455	ENTAILMENT
2598	3.96555	ENTAILMENT
2600	3.96401	ENTAILMENT
2603	3.7998	ENTAILMENT
2605	4.16529	CONTRADICTION
2607	3.50371	CONTRADICTION
2609	4.23904	ENTAILMENT
2610	4.23904	ENTAILMENT
2611	4.14323	ENTAILMENT
2612	4.23904	ENTAILMENT
2613	4.0931	ENTAILMENT
2614	3.84074	ENTAILMENT
2616	3.54488	NEUTRAL
2617	2.58907	NEUTRAL
2618	2.99619	NEUTRAL
2620	2.96729	CONTRADICTION
2621	3.24412	CONTRADICTION
2624	4.17293	ENTAILMENT
2629	3.83526	CONTRADICTION
2631	4.18728	ENTAILMENT
2633	4.2349	ENTAILMENT
2635	4.30567	ENTAILMENT
2639	3.71709	CONTRADICTION
2641	3.86894	CONTRADICTION
2642	3.62173	CONTRADICTION
2644	4.21155	ENTAILMENT
2645	3.7998	ENTAILMENT
2646	3.50405	CONTRADICTION
2647	4.23938	ENTAILMENT
2648	2.45531	NEUTRAL
2649	3.24168	CONTRADICTION
2652	3.508	CONTRADICTION
2653	4.23838	ENTAILMENT
2658	2.99986	NEUTRAL
2659	2.91691	NEUTRAL
2661	3.02102	NEUTRAL
2663	3.02027	NEUTRAL
2665	3.92584	CONTRADICTION
2667	4.06846	CONTRADICTION
2669	3.72897	CONTRADICTION
2671	3.71622	CONTRADICTION
2674	4.18616	CONTRADICTION
2676	3.75656	NEUTRAL
2677	3.8262	CONTRADICTION
2681	3.95409	ENTAILMENT
2683	3.86196	ENTAILMENT
2685	4.04086	ENTAILMENT
2686	4.2918	ENTAILMENT
2690	3.78419	ENTAILMENT
2693	3.83968	CONTRADICTION
2694	3.7473	CONTRADICTION
2695	4.14383	ENTAILMENT
2697	3.81109	CONTRADICTION
2698	3.71895	CONTRADICTION
2699	3.64786	CONTRADICTION
2700	3.65057	CONTRADICTION
2706	2.86685	NEUTRAL
2717	3.01167	NEUTRAL
2719	1.93226	NEUTRAL
2723	3.98206	ENTAILMENT
2725	3.32803	NEUTRAL
2727	1.71908	NEUTRAL
2729	1.64457	NEUTRAL
2732	1.75783	NEUTRAL
2733	4.04476	CONTRADICTION
2736	4.08597	CONTRADICTION
2737	3.72569	ENTAILMENT
2740	3.52644	ENTAILMENT
2742	4.20382	ENTAILMENT
2743	3.84285	ENTAILMENT
2745	3.66232	CONTRADICTION
2746	3.65591	ENTAILMENT
2747	2.97378	CONTRADICTION
2749	3.44176	ENTAILMENT
2750	3.81166	ENTAILMENT
2753	4.12533	ENTAILMENT
2759	3.36582	CONTRADICTION
2760	4.24296	ENTAILMENT
2762	3.37323	NEUTRAL
2767	3.73962	NEUTRAL
2769	4.02847	CONTRADICTION
2771	4.29983	ENTAILMENT
2773	4.17869	ENTAILMENT
2780	4.90001	ENTAILMENT
2781	3.61652	NEUTRAL
2782	3.61652	NEUTRAL
2785	3.87049	CONTRADICTION
2786	3.86758	CONTRADICTION
2790	3.84074	ENTAILMENT
2793	3.42896	CONTRADICTION
2794	3.44719	ENTAILMENT
2796	3.61834	ENTAILMENT
2798	4.13821	ENTAILMENT
2801	4.2355	ENTAILMENT
2804	3.09773	ENTAILMENT
2805	2.48855	NEUTRAL
2806	3.16091	ENTAILMENT
2808	3.30199	NEUTRAL
2810	3.69973	NEUTRAL
2814	2.32494	NEUTRAL
2816	4.24342	ENTAILMENT
2819	4.34581	ENTAILMENT
2820	3.64316	ENTAILMENT
2823	2.85321	CONTRADICTION
2824	2.86833	NEUTRAL
2825	2.87539	NEUTRAL
2826	2.86833	NEUTRAL
2830	3.93033	NEUTRAL
2831	1.51662	NEUTRAL
2832	1.85941	NEUTRAL
2833	1.18236	NEUTRAL
2834	1.18821	NEUTRAL
2835	1.16997	NEUTRAL
2836	3.92359	CONTRADICTION
2840	3.20051	NEUTRAL
2841	1.70856	NEUTRAL
2843	3.68065	CONTRADICTION
2846	3.7998	ENTAILMENT
2847	3.94393	ENTAILMENT
2848	4.07849	CONTRADICTION
2849	3.50238	NEUTRAL
2852	3.31222	NEUTRAL
2855	4.26292	ENTAILMENT
2858	4.03852	ENTAILMENT
2859	3.21191	NEUTRAL
2866	4.08891	CONTRADICTION
2869	3.75449	CONTRADICTION
2871	4.22803	ENTAILMENT
2872	3.93093	ENTAILMENT
2873	3.84074	ENTAILMENT
2876	4.22539	ENTAILMENT
2877	4.23598	ENTAILMENT
2878	3.93093	ENTAILMENT
2880	4.90001	ENTAILMENT
2882	3.56006	NEUTRAL
2884	3.85645	NEUTRAL
2885	3.62835	NEUTRAL
2887	3.98873	ENTAILMENT
2888	3.56006	NEUTRAL
2889	4.90001	ENTAILMENT
2892	3.50402	CONTRADICTION
2893	3.74105	CONTRADICTION
2895	3.5052	CONTRADICTION
2897	3.4853	NEUTRAL
2901	4.14188	ENTAILMENT
2902	3.50653	CONTRADICTION
2904	3.36056	CONTRADICTION
2906	2.96791	CONTRADICTION
2912	3.01172	NEUTRAL
2914	3.02043	NEUTRAL
2921	3.70141	NEUTRAL
2922	3.74781	CONTRADICTION
2923	3.74733	CONTRADICTION
2925	3.85312	CONTRADICTION
2928	3.96122	CONTRADICTION
2929	4.18303	ENTAILMENT
2931	3.24721	CONTRADICTION
2934	3.23923	CONTRADICTION
2940	4.16916	ENTAILMENT
2942	3.81929	CONTRADICTION
2944	3.69612	CONTRADICTION
2946	4.21197	ENTAILMENT
2947	4.20926	ENTAILMENT
2948	4.90001	ENTAILMENT
2949	3.84074	ENTAILMENT
2950	1.82738	NEUTRAL
2953	1.24192	NEUTRAL
2954	1.82738	NEUTRAL
2962	4.10657	ENTAILMENT
2963	4.10657	ENTAILMENT
2973	3.94413	ENTAILMENT
2975	4.90001	ENTAILMENT
2978	4.13595	ENTAILMENT
2979	3.58382	ENTAILMENT
2982	3.39194	NEUTRAL
2985	3.39194	NEUTRAL
2986	3.7572	NEUTRAL
2987	3.7998	ENTAILMENT
2990	1.9419	NEUTRAL
2991	1.15179	NEUTRAL
2993	2.07507	NEUTRAL
2999	3.69107	CONTRADICTION
3000	3.36457	ENTAILMENT
3001	3.16488	ENTAILMENT
3003	3.69639	ENTAILMENT
3004	4.90001	ENTAILMENT
3006	4.25044	ENTAILMENT
3008	3.83799	CONTRADICTION
3009	3.54443	NEUTRAL
3011	3.74064	CONTRADICTION
3012	3.56104	NEUTRAL
3013	3.39728	NEUTRAL
3017	4.07326	CONTRADICTION
3020	3.69237	CONTRADICTION
3021	3.7187	CONTRADICTION
3023	3.89111	CONTRADICTION
3025	4.08238	CONTRADICTION
3026	3.76607	NEUTRAL
3028	3.87723	CONTRADICTION
3029	3.05697	NEUTRAL
3030	3.29394	NEUTRAL
3032	3.25109	NEUTRAL
3034	4.04334	CONTRADICTION
3035	4.23549	ENTAILMENT
3037	4.09891	ENTAILMENT
3040	3.9531	CONTRADICTION
3044	4.23467	ENTAILMENT
3045	4.2313	ENTAILMENT
3048	4.1433	ENTAILMENT
3051	4.90001	ENTAILMENT
3052	3.88289	ENTAILMENT
3053	4.09804	ENTAILMENT
3055	3.79916	ENTAILMENT
3056	3.50604	CONTRADICTION
3057	4.04219	ENTAILMENT
3058	3.79418	ENTAILMENT
3060	4.4366	ENTAILMENT
3063	3.9835	NEUTRAL
3064	4.0641	CONTRADICTION
3066	3.57397	NEUTRAL
3067	3.40812	NEUTRAL
3070	3.49505	NEUTRAL
3074	4.23009	ENTAILMENT
3075	3.35932	CONTRADICTION
3076	3.68166	CONTRADICTION
3077	3.68534	CONTRADICTION
3078	3.10987	CONTRADICTION
3080	3.55286	NEUTRAL
3082	4.11074	CONTRADICTION
3083	4.22197	ENTAILMENT
3084	3.47452	NEUTRAL
3086	3.07372	NEUTRAL
3087	2.96044	NEUTRAL
3088	4.03394	CONTRADICTION
3089	4.14833	ENTAILMENT
3090	3.23832	CONTRADICTION
3093	3.768	CONTRADICTION
3095	3.65185	CONTRADICTION
3096	3.23988	CONTRADICTION
3099	3.98206	ENTAILMENT
3101	4.90001	ENTAILMENT
3103	4.12883	ENTAILMENT
3104	2.90891	NEUTRAL
3106	4.12883	ENTAILMENT
3108	4.12883	ENTAILMENT
3109	4.16046	ENTAILMENT
3112	3.07741	NEUTRAL
3113	3.239	CONTRADICTION
3115	3.65384	CONTRADICTION
3116	3.50399	CONTRADICTION
3117	3.76716	CONTRADICTION
3118	4.21928	ENTAILMENT
3119	4.1335	CONTRADICTION
3120	4.17174	ENTAILMENT
3124	3.81625	ENTAILMENT
3125	3.31891	CONTRADICTION
3127	4.90001	ENTAILMENT
3128	3.37479	NEUTRAL
3131	3.12134	CONTRADICTION
3133	3.13401	CONTRADICTION
3135	3.13401	CONTRADICTION
3136	3.94214	ENTAILMENT
3137	3.98206	ENTAILMENT
3138	4.56856	ENTAILMENT
3139	3.90671	ENTAILMENT
3141	2.61692	NEUTRAL
3142	2.77861	NEUTRAL
3144	2.44696	NEUTRAL
3145	2.23541	NEUTRAL
3146	2.57367	NEUTRAL
3147	4.03786	ENTAILMENT
3148	4.23616	ENTAILMENT
3149	4.05295	ENTAILMENT
3151	3.76467	CONTRADICTION
3152	3.9538	ENTAILMENT
3154	3.80662	ENTAILMENT
3155	3.94487	ENTAILMENT
3159	4.22865	ENTAILMENT
3160	3.70475	ENTAILMENT
3163	3.93434	ENTAILMENT
3167	4.10452	ENTAILMENT
3168	3.80985	CONTRADICTION
3169	4.23021	ENTAILMENT
3171	3.28953	NEUTRAL
3172	3.16881	NEUTRAL
3173	2.97194	NEUTRAL
3175	3.35392	NEUTRAL
3176	4.23581	ENTAILMENT
3177	3.90759	NEUTRAL
3178	4.21209	ENTAILMENT
3179	4.00485	CONTRADICTION
3180	3.99755	CONTRADICTION
3183	3.91015	NEUTRAL
3184	4.19421	CONTRADICTION
3185	4.90001	ENTAILMENT
3189	2.76568	CONTRADICTION
3190	2.48246	NEUTRAL
3191	3.52215	ENTAILMENT
3193	3.52215	ENTAILMENT
3194	4.24321	ENTAILMENT
3195	3.93093	ENTAILMENT
3196	4.08242	ENTAILMENT
3197	4.20279	ENTAILMENT
3198	4.04411	ENTAILMENT
3199	3.95558	ENTAILMENT
3204	3.10581	NEUTRAL
3205	4.90001	ENTAILMENT
3206	3.93093	ENTAILMENT
3207	3.72862	CONTRADICTION
3209	3.50332	CONTRADICTION
3210	3.18465	NEUTRAL
3211	3.72862	CONTRADICTION
3212	4.08134	ENTAILMENT
3215	4.11347	CONTRADICTION
3216	3.71503	NEUTRAL
3219	3.22772	NEUTRAL
3220	3.75444	NEUTRAL
3225	3.64379	ENTAILMENT
3226	2.98141	NEUTRAL
3229	3.91934	CONTRADICTION
3231	4.12935	ENTAILMENT
3233	4.20923	ENTAILMENT
3234	3.07677	CONTRADICTION
3235	3.41095	CONTRADICTION
3236	3.31755	CONTRADICTION
3237	3.24243	CONTRADICTION
3239	4.90001	ENTAILMENT
3240	4.23448	ENTAILMENT
3241	4.15538	ENTAILMENT
3244	2.33373	NEUTRAL
3245	4.07941	ENTAILMENT
3246	4.13862	ENTAILMENT
3247	4.07941	ENTAILMENT
3249	4.02528	ENTAILMENT
3251	4.19676	ENTAILMENT
3259	3.68718	CONTRADICTION
3263	4.90001	ENTAILMENT
3266	3.98937	CONTRADICTION
3267	3.76567	ENTAILMENT
3268	4.16655	ENTAILMENT
3269	4.39259	ENTAILMENT
3270	3.85273	ENTAILMENT
3276	3.53803	NEUTRAL
3279	3.11503	NEUTRAL
3282	2.38615	NEUTRAL
3284	3.19844	NEUTRAL
3289	3.41483	NEUTRAL
3290	1.16961	NEUTRAL
3293	1.16733	NEUTRAL
3295	4.90001	ENTAILMENT
3296	3.71949	NEUTRAL
3297	3.88289	ENTAILMENT
3300	3.05741	NEUTRAL
3301	4.12286	CONTRADICTION
3302	4.04339	CONTRADICTION
3305	4.04339	CONTRADICTION
3306	4.13908	ENTAILMENT
3307	3.34356	NEUTRAL
3308	4.11675	ENTAILMENT
3309	4.30551	ENTAILMENT
3310	2.8464	NEUTRAL
3312	2.94575	NEUTRAL
3315	4.24366	ENTAILMENT
3317	4.20209	ENTAILMENT
3318	4.24202	ENTAILMENT
3320	4.06351	ENTAILMENT
3323	4.19414	ENTAILMENT
3326	3.66535	CONTRADICTION
3328	4.90001	ENTAILMENT
3331	3.26186	CONTRADICTION
3333	2.18847	NEUTRAL
3334	3.52952	ENTAILMENT
3335	3.93093	ENTAILMENT
3337	4.34336	ENTAILMENT
3341	2.99593	NEUTRAL
3343	2.89456	NEUTRAL
3348	4.00893	CONTRADICTION
3350	3.25745	NEUTRAL
3352	3.24677	CONTRADICTION
3354	3.93749	ENTAILMENT
3355	3.93927	ENTAILMENT
3360	3.6946	NEUTRAL
3365	3.7998	ENTAILMENT
3377	4.21069	ENTAILMENT
3379	3.24371	CONTRADICTION
3380	3.07313	CONTRADICTION
3381	3.01805	CONTRADICTION
3383	3.24414	CONTRADICTION
3387	4.23502	ENTAILMENT
3388	3.8472	CONTRADICTION
3390	3.35593	CONTRADICTION
3391	3.71978	CONTRADICTION
3392	3.94137	CONTRADICTION
3393	4.19737	ENTAILMENT
3394	4.21298	ENTAILMENT
3399	2.72349	CONTRADICTION
3401	2.69355	CONTRADICTION
3402	4.17994	CONTRADICTION
3403	3.85275	CONTRADICTION
3404	3.43178	NEUTRAL
